FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS
2020-11-07,RENFREW COUNTY AND DISTRICT,2257,13,99,1
2020-11-07,SIMCOE MUSKOKA DISTRICT,2260,135,1336,48
2020-11-07,SUDBURY AND DISTRICT,2261,28,124,2
2020-11-07,THUNDER BAY DISTRICT,2262,3,114,1
2020-11-07,TIMISKAMING,2263,0,17,0
2020-11-07,TORONTO,3895,3260,24628,1373
2020-11-07,WATERLOO REGION,2265,176,2024,121
2020-11-07,WELLINGTON-DUFFERIN-GUELPH,2266,61,828,37
2020-11-07,WINDSOR-ESSEX COUNTY,2268,72,2741,77
2020-11-07,YORK REGION,2270,1018,6082,280
2020-11-08,ALGOMA DISTRICT,2226,3,44,0
2020-11-08,BRANT COUNTY,2227,82,329,6
2020-11-08,CHATHAM-KENT,2240,13,408,3
2020-11-08,CITY OF HAMILTON,2237,307,1748,53
2020-11-08,CITY OF OTTAWA,2251,595,6572,341
2020-11-08,DURHAM REGION,2230,237,2894,182
2020-11-08,EASTERN ONTARIO,2258,115,542,28
2020-11-08,GREY BRUCE,2233,7,168,0
2020-11-08,HALDIMAND-NORFOLK,2234,28,487,37
2020-11-08,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,3,237,21
2020-11-08,HALTON REGION,2236,350,2012,38
2020-11-08,HASTINGS & PRINCE EDWARD COUNTIES,2238,5,73,5
2020-11-08,HURON PERTH,5183,26,143,7
2020-11-08,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,5,179,0
2020-11-08,LAMBTON COUNTY,2242,10,344,25
2020-11-08,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,11,397,53
2020-11-08,MIDDLESEX-LONDON,2244,72,1075,63
2020-11-08,NIAGARA REGION,2246,197,1352,78
2020-11-08,NORTH BAY PARRY SOUND DISTRICT,2247,2,44,1
2020-11-08,NORTHWESTERN,2249,4,74,0
2020-11-08,OXFORD ELGIN-ST.THOMAS,4913,49,321,5
2020-11-08,PEEL REGION,2253,2072,13645,330
2020-11-08,PETERBOROUGH COUNTY-CITY,2255,7,147,2
2020-11-08,PORCUPINE,2256,2,89,9
2020-11-08,RENFREW COUNTY AND DISTRICT,2257,14,100,1
2020-11-08,SIMCOE MUSKOKA DISTRICT,2260,139,1352,48
2020-11-08,SUDBURY AND DISTRICT,2261,39,125,2
2020-11-08,THUNDER BAY DISTRICT,2262,7,115,1
2020-11-08,TIMISKAMING,2263,0,17,0
2020-11-08,TORONTO,3895,3342,24976,1377
2020-11-08,WATERLOO REGION,2265,176,2047,121
2020-11-08,WELLINGTON-DUFFERIN-GUELPH,2266,75,832,37
2020-11-08,WINDSOR-ESSEX COUNTY,2268,91,2744,77
2020-11-08,YORK REGION,2270,1020,6183,282
2020-11-09,ALGOMA DISTRICT,2226,9,44,0
2020-11-09,BRANT COUNTY,2227,83,333,6
2020-11-09,CHATHAM-KENT,2240,12,410,3
2020-11-09,CITY OF HAMILTON,2237,332,1780,53
2020-11-09,CITY OF OTTAWA,2251,588,6649,345
2020-11-09,DURHAM REGION,2230,228,2917,182
2020-11-09,EASTERN ONTARIO,2258,110,555,28
2020-11-09,GREY BRUCE,2233,12,168,0
2020-11-09,HALDIMAND-NORFOLK,2234,24,491,37
2020-11-09,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,4,237,21
2020-11-09,HALTON REGION,2236,365,2033,39
2020-11-09,HASTINGS & PRINCE EDWARD COUNTIES,2238,4,74,5
2020-11-09,HURON PERTH,5183,28,143,7
2020-11-09,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,10,179,0
2020-11-13,WELLINGTON-DUFFERIN-GUELPH,2266,106,870,37
2020-11-13,WINDSOR-ESSEX COUNTY,2268,136,2793,77
2020-11-13,YORK REGION,2270,1211,6681,290
2020-11-14,ALGOMA DISTRICT,2226,11,46,0
2020-11-14,BRANT COUNTY,2227,75,374,6
2020-11-14,CHATHAM-KENT,2240,22,421,3
2020-11-14,CITY OF HAMILTON,2237,374,1935,60
2020-11-14,CITY OF OTTAWA,2251,504,6982,356
2020-11-14,DURHAM REGION,2230,338,3071,183
2020-11-14,EASTERN ONTARIO,2258,83,612,34
2020-11-14,GREY BRUCE,2233,25,171,0
2020-11-14,HALDIMAND-NORFOLK,2234,26,502,37
2020-11-14,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,241,21
2020-11-14,HALTON REGION,2236,462,2196,44
2020-11-14,HASTINGS & PRINCE EDWARD COUNTIES,2238,8,75,5
2020-11-14,HURON PERTH,5183,71,155,9
2020-11-14,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,30,180,0
2020-11-14,LAMBTON COUNTY,2242,8,351,25
2020-11-14,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,15,406,53
2020-11-14,MIDDLESEX-LONDON,2244,137,1131,63
2020-11-14,NIAGARA REGION,2246,200,1516,79
2020-11-14,NORTH BAY PARRY SOUND DISTRICT,2247,4,49,1
2020-11-14,NORTHWESTERN,2249,7,78,0
2020-11-14,OXFORD ELGIN-ST.THOMAS,4913,50,368,5
2020-11-14,PEEL REGION,2253,3447,14794,333
2020-11-14,PETERBOROUGH COUNTY-CITY,2255,15,150,4
2020-11-14,PORCUPINE,2256,1,92,9
2020-11-14,RENFREW COUNTY AND DISTRICT,2257,8,106,1
2020-11-14,SIMCOE MUSKOKA DISTRICT,2260,158,1471,48
2020-11-14,SUDBURY AND DISTRICT,2261,67,132,2
2020-11-14,THUNDER BAY DISTRICT,2262,30,117,1
2020-11-14,TIMISKAMING,2263,0,17,0
2020-11-14,TORONTO,3895,4202,26828,1420
2020-11-14,WATERLOO REGION,2265,308,2197,121
2020-11-14,WELLINGTON-DUFFERIN-GUELPH,2266,92,889,37
2020-11-14,WINDSOR-ESSEX COUNTY,2268,172,2801,77
2020-11-14,YORK REGION,2270,1230,6787,295
2020-11-15,ALGOMA DISTRICT,2226,11,46,0
2020-11-15,BRANT COUNTY,2227,65,388,6
2020-11-15,CHATHAM-KENT,2240,26,421,3
2020-11-15,CITY OF HAMILTON,2237,366,1969,65
2020-11-15,CITY OF OTTAWA,2251,510,7036,358
2020-11-15,DURHAM REGION,2230,335,3136,183
2020-11-15,EASTERN ONTARIO,2258,88,612,34
2020-11-15,GREY BRUCE,2233,28,173,0
2020-11-15,HALDIMAND-NORFOLK,2234,27,506,37
2020-11-15,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,242,21
2020-11-15,HALTON REGION,2236,471,2240,45
2020-11-15,HASTINGS & PRINCE EDWARD COUNTIES,2238,11,76,5
2020-11-15,HURON PERTH,5183,70,162,9
2020-11-15,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,33,183,0
2020-11-15,LAMBTON COUNTY,2242,8,353,25
2020-11-15,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,14,407,53
2020-11-15,MIDDLESEX-LONDON,2244,143,1154,63
2020-11-15,NIAGARA REGION,2246,186,1552,80
2020-11-15,NORTH BAY PARRY SOUND DISTRICT,2247,4,49,1
2020-11-15,NORTHWESTERN,2249,7,79,0
2020-11-15,OXFORD ELGIN-ST.THOMAS,4913,57,374,5
2020-11-15,PEEL REGION,2253,3521,15027,334
2020-11-15,PETERBOROUGH COUNTY-CITY,2255,17,151,4
2020-11-15,PORCUPINE,2256,2,92,9
2020-11-15,RENFREW COUNTY AND DISTRICT,2257,9,106,1
2020-11-15,SIMCOE MUSKOKA DISTRICT,2260,175,1480,48
2020-11-15,SUDBURY AND DISTRICT,2261,69,136,2
2020-11-15,THUNDER BAY DISTRICT,2262,34,117,1
2020-11-15,TIMISKAMING,2263,0,17,0
2020-11-15,TORONTO,3895,4221,27155,1438
2020-11-15,WATERLOO REGION,2265,329,2224,121
2020-11-15,WELLINGTON-DUFFERIN-GUELPH,2266,105,900,37
2020-11-15,WINDSOR-ESSEX COUNTY,2268,183,2813,77
2020-11-15,YORK REGION,2270,1214,6927,296
2020-11-16,ALGOMA DISTRICT,2226,6,52,0
2020-11-16,BRANT COUNTY,2227,66,396,6
2020-11-16,CHATHAM-KENT,2240,32,422,3
2020-11-16,CITY OF HAMILTON,2237,365,2003,67
2020-11-16,CITY OF OTTAWA,2251,504,7092,359
2020-11-16,DURHAM REGION,2230,364,3152,183
2020-11-16,EASTERN ONTARIO,2258,89,619,35
2020-11-16,GREY BRUCE,2233,38,173,0
2020-11-16,HALDIMAND-NORFOLK,2234,32,508,37
2020-11-16,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,6,244,21
2020-11-16,HALTON REGION,2236,486,2271,45
2020-11-16,HASTINGS & PRINCE EDWARD COUNTIES,2238,13,77,5
2020-11-16,HURON PERTH,5183,73,163,9
2020-11-16,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,35,184,0
2020-11-16,LAMBTON COUNTY,2242,8,354,25
2020-11-16,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,14,408,53
2020-11-16,MIDDLESEX-LONDON,2244,127,1175,63
2020-11-16,NIAGARA REGION,2246,179,1578,80
2020-11-16,NORTH BAY PARRY SOUND DISTRICT,2247,4,49,1
2020-11-16,NORTHWESTERN,2249,7,79,0
2020-11-16,OXFORD ELGIN-ST.THOMAS,4913,65,376,5
2020-11-16,PEEL REGION,2253,3652,15287,335
2020-11-16,PETERBOROUGH COUNTY-CITY,2255,22,152,4
2020-11-16,PORCUPINE,2256,3,92,9
2020-11-16,RENFREW COUNTY AND DISTRICT,2257,15,106,1
2020-11-16,SIMCOE MUSKOKA DISTRICT,2260,202,1488,48
2020-11-16,SUDBURY AND DISTRICT,2261,62,144,2
2020-11-16,THUNDER BAY DISTRICT,2262,36,119,1
2020-11-16,TIMISKAMING,2263,1,17,0
2020-11-16,TORONTO,3895,4422,27458,1442
2020-11-16,WATERLOO REGION,2265,368,2252,121
2020-11-16,WELLINGTON-DUFFERIN-GUELPH,2266,113,906,37
2020-11-16,WINDSOR-ESSEX COUNTY,2268,195,2815,77
2020-11-16,YORK REGION,2270,1226,7084,297
2020-11-17,ALGOMA DISTRICT,2226,3,55,0
2020-11-17,BRANT COUNTY,2227,64,407,6
2020-11-17,CHATHAM-KENT,2240,31,429,3
2020-11-17,CITY OF HAMILTON,2237,319,2068,67
2020-11-17,CITY OF OTTAWA,2251,455,7150,361
2020-11-17,DURHAM REGION,2230,378,3207,183
2020-11-17,EASTERN ONTARIO,2258,81,632,35
2020-11-17,GREY BRUCE,2233,37,176,0
2020-11-17,HALDIMAND-NORFOLK,2234,31,509,37
2020-11-17,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,7,246,21
2020-11-17,HALTON REGION,2236,508,2307,45
2020-11-17,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,77,5
2020-11-17,HURON PERTH,5183,57,177,13
2020-11-17,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,37,187,0
2020-11-17,LAMBTON COUNTY,2242,7,355,25
2020-11-17,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,14,409,53
2020-11-17,MIDDLESEX-LONDON,2244,110,1195,63
2020-11-17,NIAGARA REGION,2246,189,1595,80
2020-11-17,NORTH BAY PARRY SOUND DISTRICT,2247,4,49,1
2020-11-17,NORTHWESTERN,2249,7,79,0
2020-11-17,OXFORD ELGIN-ST.THOMAS,4913,64,383,5
2020-11-17,PEEL REGION,2253,3671,15524,335
2020-11-17,PETERBOROUGH COUNTY-CITY,2255,23,152,4
2020-11-17,PORCUPINE,2256,3,92,9
2020-11-17,RENFREW COUNTY AND DISTRICT,2257,10,106,1
2020-11-17,SIMCOE MUSKOKA DISTRICT,2260,197,1512,48
2020-11-17,SUDBURY AND DISTRICT,2261,55,152,2
2020-11-17,THUNDER BAY DISTRICT,2262,42,122,1
2020-11-17,TIMISKAMING,2263,1,17,0
2020-11-17,TORONTO,3895,4687,27758,1446
2020-11-17,WATERLOO REGION,2265,363,2298,122
2020-11-17,WELLINGTON-DUFFERIN-GUELPH,2266,122,919,37
2020-11-17,WINDSOR-ESSEX COUNTY,2268,182,2843,78
2020-11-17,YORK REGION,2270,1161,7243,297
2020-11-18,ALGOMA DISTRICT,2226,3,55,0
2020-11-18,BRANT COUNTY,2227,54,420,6
2020-11-18,CHATHAM-KENT,2240,27,436,3
2020-11-18,CITY OF HAMILTON,2237,308,2122,70
2020-11-18,CITY OF OTTAWA,2251,403,7222,363
2020-11-18,DURHAM REGION,2230,378,3247,183
2020-11-18,EASTERN ONTARIO,2258,68,647,35
2020-11-18,GREY BRUCE,2233,34,181,0
2020-11-18,HALDIMAND-NORFOLK,2234,30,515,37
2020-11-18,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,8,246,21
2020-11-18,HALTON REGION,2236,524,2353,46
2020-11-18,HASTINGS & PRINCE EDWARD COUNTIES,2238,10,79,5
2020-11-18,HURON PERTH,5183,57,178,13
2020-11-18,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,37,190,0
2020-11-18,LAMBTON COUNTY,2242,9,356,25
2020-11-18,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,11,413,53
2020-11-18,MIDDLESEX-LONDON,2244,92,1215,63
2020-11-18,NIAGARA REGION,2246,153,1639,81
2020-11-18,NORTH BAY PARRY SOUND DISTRICT,2247,6,49,1
2020-11-18,NORTHWESTERN,2249,8,81,0
2020-11-18,OXFORD ELGIN-ST.THOMAS,4913,72,389,5
2020-11-18,PEEL REGION,2253,3749,15907,337
2020-11-18,PETERBOROUGH COUNTY-CITY,2255,22,153,4
2020-11-18,PORCUPINE,2256,4,92,9
2020-11-18,RENFREW COUNTY AND DISTRICT,2257,8,108,1
2020-11-18,SIMCOE MUSKOKA DISTRICT,2260,188,1546,48
2020-11-18,SUDBURY AND DISTRICT,2261,47,161,2
2020-11-18,THUNDER BAY DISTRICT,2262,55,129,1
2020-11-18,TIMISKAMING,2263,1,17,0
2020-11-18,TORONTO,3895,4613,28220,1468
2020-11-18,WATERLOO REGION,2265,358,2357,122
2020-11-18,WELLINGTON-DUFFERIN-GUELPH,2266,138,926,37
2020-11-18,WINDSOR-ESSEX COUNTY,2268,176,2866,78
2020-11-18,YORK REGION,2270,1171,7410,298
2020-11-19,ALGOMA DISTRICT,2226,3,55,0
2020-11-19,BRANT COUNTY,2227,53,427,6
2020-11-19,CHATHAM-KENT,2240,26,439,3
2020-11-19,CITY OF HAMILTON,2237,298,2167,72
2020-11-19,CITY OF OTTAWA,2251,393,7269,363
2020-11-19,DURHAM REGION,2230,402,3280,183
2020-11-19,EASTERN ONTARIO,2258,65,658,35
2020-11-19,GREY BRUCE,2233,42,183,0
2020-11-19,HALDIMAND-NORFOLK,2234,27,520,37
2020-11-19,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,10,246,21
2020-11-19,HALTON REGION,2236,509,2402,47
2020-11-19,HASTINGS & PRINCE EDWARD COUNTIES,2238,12,79,5
2020-11-19,HURON PERTH,5183,53,187,15
2020-11-19,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,34,196,0
2020-11-19,LAMBTON COUNTY,2242,10,357,25
2020-11-19,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,10,414,53
2020-11-19,MIDDLESEX-LONDON,2244,98,1228,63
2020-11-19,NIAGARA REGION,2246,137,1675,82
2020-11-19,NORTH BAY PARRY SOUND DISTRICT,2247,6,51,1
2020-11-19,NORTHWESTERN,2249,9,81,0
2020-11-19,OXFORD ELGIN-ST.THOMAS,4913,70,397,5
2020-11-19,PEEL REGION,2253,3738,16279,337
2020-11-19,PETERBOROUGH COUNTY-CITY,2255,23,153,4
2020-11-19,PORCUPINE,2256,4,92,9
2020-11-19,RENFREW COUNTY AND DISTRICT,2257,6,112,1
2020-11-19,SIMCOE MUSKOKA DISTRICT,2260,183,1576,50
2020-11-19,SUDBURY AND DISTRICT,2261,42,167,2
2020-11-19,THUNDER BAY DISTRICT,2262,57,134,1
2020-11-19,TIMISKAMING,2263,1,17,0
2020-11-19,TORONTO,3895,4492,28668,1487
2020-11-19,WATERLOO REGION,2265,345,2398,122
2020-11-19,WELLINGTON-DUFFERIN-GUELPH,2266,135,940,37
2020-11-19,WINDSOR-ESSEX COUNTY,2268,183,2883,78
2020-11-19,YORK REGION,2270,1152,7571,299
2020-11-20,ALGOMA DISTRICT,2226,2,56,0
2020-11-20,BRANT COUNTY,2227,54,427,6
2020-11-20,CHATHAM-KENT,2240,29,441,3
2020-11-20,CITY OF HAMILTON,2237,290,2211,72
2020-11-20,CITY OF OTTAWA,2251,413,7325,364
2020-11-20,DURHAM REGION,2230,391,3337,183
2020-11-20,EASTERN ONTARIO,2258,64,663,36
2020-11-20,GREY BRUCE,2233,58,188,0
2020-11-20,HALDIMAND-NORFOLK,2234,26,521,37
2020-11-20,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,9,247,21
2020-11-20,HALTON REGION,2236,495,2452,47
2020-11-20,HASTINGS & PRINCE EDWARD COUNTIES,2238,15,80,5
2020-11-20,HURON PERTH,5183,47,200,14
2020-11-20,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,30,200,0
2020-11-20,LAMBTON COUNTY,2242,14,358,25
2020-11-20,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,10,415,53
2020-11-20,MIDDLESEX-LONDON,2244,118,1245,63
2020-11-20,NIAGARA REGION,2246,133,1700,82
2020-11-20,NORTH BAY PARRY SOUND DISTRICT,2247,10,51,1
2020-11-20,NORTHWESTERN,2249,9,83,0
2020-11-20,OXFORD ELGIN-ST.THOMAS,4913,66,406,5
2020-11-20,PEEL REGION,2253,3771,16645,338
2020-11-20,PETERBOROUGH COUNTY-CITY,2255,22,156,4
2020-11-20,PORCUPINE,2256,4,92,9
2020-11-20,RENFREW COUNTY AND DISTRICT,2257,7,115,1
2020-11-20,SIMCOE MUSKOKA DISTRICT,2260,198,1594,50
2020-11-20,SUDBURY AND DISTRICT,2261,35,174,2
2020-11-20,THUNDER BAY DISTRICT,2262,60,137,1
2020-11-20,TIMISKAMING,2263,2,17,0
2020-11-20,TORONTO,3895,4398,29149,1493
2020-11-20,WATERLOO REGION,2265,333,2438,122
2020-11-20,WELLINGTON-DUFFERIN-GUELPH,2266,143,958,37
2020-11-20,WINDSOR-ESSEX COUNTY,2268,212,2899,78
2020-11-20,YORK REGION,2270,1155,7736,299
2020-11-21,ALGOMA DISTRICT,2226,0,58,0
2020-11-21,BRANT COUNTY,2227,73,431,6
2020-11-21,CHATHAM-KENT,2240,27,443,3
2020-11-21,CITY OF HAMILTON,2237,289,2258,73
2020-11-21,CITY OF OTTAWA,2251,408,7364,366
2020-11-21,DURHAM REGION,2230,404,3380,183
2020-11-21,EASTERN ONTARIO,2258,54,675,37
2020-11-21,GREY BRUCE,2233,52,197,0
2020-11-21,HALDIMAND-NORFOLK,2234,30,523,37
2020-11-21,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,9,249,21
2020-11-21,HALTON REGION,2236,483,2516,48
2020-11-21,HASTINGS & PRINCE EDWARD COUNTIES,2238,14,83,5
2020-11-21,HURON PERTH,5183,45,209,14
2020-11-21,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,27,203,0
2020-11-21,LAMBTON COUNTY,2242,16,359,25
2020-11-21,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,9,416,53
2020-11-21,MIDDLESEX-LONDON,2244,126,1263,63
2020-11-21,NIAGARA REGION,2246,156,1711,82
2020-11-21,NORTH BAY PARRY SOUND DISTRICT,2247,10,52,1
2020-11-21,NORTHWESTERN,2249,9,85,0
2020-11-21,OXFORD ELGIN-ST.THOMAS,4913,68,410,5
2020-11-21,PEEL REGION,2253,3986,16952,338
2020-11-21,PETERBOROUGH COUNTY-CITY,2255,24,160,4
2020-11-21,PORCUPINE,2256,4,92,9
2020-11-21,RENFREW COUNTY AND DISTRICT,2257,7,115,1
2020-11-21,SIMCOE MUSKOKA DISTRICT,2260,196,1622,50
2020-11-21,SUDBURY AND DISTRICT,2261,26,186,2
2020-11-21,THUNDER BAY DISTRICT,2262,69,137,1
2020-11-21,TIMISKAMING,2263,3,17,0
2020-11-21,TORONTO,3895,4339,29644,1507
2020-11-21,WATERLOO REGION,2265,329,2483,123
2020-11-21,WELLINGTON-DUFFERIN-GUELPH,2266,135,985,37
2020-11-21,WINDSOR-ESSEX COUNTY,2268,241,2917,78
2020-11-21,YORK REGION,2270,1159,7884,300
2020-11-22,ALGOMA DISTRICT,2226,0,58,0
2020-11-22,BRANT COUNTY,2227,79,437,6
2020-11-22,CHATHAM-KENT,2240,29,445,3
2020-11-22,CITY OF HAMILTON,2237,321,2291,74
2020-11-22,CITY OF OTTAWA,2251,370,7434,366
2020-11-22,DURHAM REGION,2230,407,3427,183
2020-11-22,EASTERN ONTARIO,2258,56,680,37
2020-11-22,GREY BRUCE,2233,57,208,0
2020-11-22,HALDIMAND-NORFOLK,2234,33,530,37
2020-11-22,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,11,251,21
2020-11-22,HALTON REGION,2236,483,2562,50
2020-11-22,HASTINGS & PRINCE EDWARD COUNTIES,2238,16,85,5
2020-11-22,HURON PERTH,5183,37,221,15
2020-11-22,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,27,205,0
2020-11-22,LAMBTON COUNTY,2242,16,359,25
2020-11-22,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,6,419,53
2020-11-22,MIDDLESEX-LONDON,2244,119,1277,63
2020-11-22,NIAGARA REGION,2246,161,1728,82
2020-11-22,NORTH BAY PARRY SOUND DISTRICT,2247,10,53,1
2020-11-22,NORTHWESTERN,2249,14,85,0
2020-11-22,OXFORD ELGIN-ST.THOMAS,4913,67,415,5
2020-11-22,PEEL REGION,2253,4072,17356,338
2020-11-22,PETERBOROUGH COUNTY-CITY,2255,24,163,4
2020-11-22,PORCUPINE,2256,4,93,9
2020-11-22,RENFREW COUNTY AND DISTRICT,2257,8,116,1
2020-11-22,SIMCOE MUSKOKA DISTRICT,2260,208,1634,50
2020-11-22,SUDBURY AND DISTRICT,2261,18,195,2
2020-11-22,THUNDER BAY DISTRICT,2262,73,144,1
2020-11-22,TIMISKAMING,2263,3,17,0
2020-11-22,TORONTO,3895,4337,30097,1516
2020-11-22,WATERLOO REGION,2265,325,2541,123
2020-11-22,WELLINGTON-DUFFERIN-GUELPH,2266,135,1015,37
2020-11-22,WINDSOR-ESSEX COUNTY,2268,248,2939,78
2020-11-22,YORK REGION,2270,1144,8028,301
2020-11-23,ALGOMA DISTRICT,2226,0,58,0
2020-11-23,BRANT COUNTY,2227,87,445,6
2020-11-23,CHATHAM-KENT,2240,30,447,3
2020-11-23,CITY OF HAMILTON,2237,325,2344,78
2020-11-23,CITY OF OTTAWA,2251,347,7496,367
2020-11-23,DURHAM REGION,2230,410,3465,183
2020-11-23,EASTERN ONTARIO,2258,56,686,37
2020-11-23,GREY BRUCE,2233,59,213,0
2020-11-23,HALDIMAND-NORFOLK,2234,35,534,37
2020-11-23,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,14,252,21
2020-11-23,HALTON REGION,2236,493,2601,54
2020-11-23,HASTINGS & PRINCE EDWARD COUNTIES,2238,17,86,5
2020-11-23,HURON PERTH,5183,35,227,16
2020-11-23,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,17,215,0
2020-11-23,LAMBTON COUNTY,2242,14,361,25
2020-11-23,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,5,420,53
2020-11-23,MIDDLESEX-LONDON,2244,118,1291,63
2020-11-23,NIAGARA REGION,2246,157,1756,82
2020-11-23,NORTH BAY PARRY SOUND DISTRICT,2247,11,53,1
2020-11-23,NORTHWESTERN,2249,17,86,0
2020-11-23,OXFORD ELGIN-ST.THOMAS,4913,64,427,5
2020-11-23,PEEL REGION,2253,4127,17836,338
2020-11-23,PETERBOROUGH COUNTY-CITY,2255,22,166,4
2020-11-23,PORCUPINE,2256,3,94,9
2020-11-23,RENFREW COUNTY AND DISTRICT,2257,11,116,1
2020-11-23,SIMCOE MUSKOKA DISTRICT,2260,206,1661,50
2020-11-23,SUDBURY AND DISTRICT,2261,17,200,2
2020-11-23,THUNDER BAY DISTRICT,2262,86,147,1
2020-11-23,TIMISKAMING,2263,3,17,0
2020-11-23,TORONTO,3895,4228,30536,1522
2020-11-23,WATERLOO REGION,2265,342,2607,123
2020-11-23,WELLINGTON-DUFFERIN-GUELPH,2266,153,1027,37
2020-11-23,WINDSOR-ESSEX COUNTY,2268,289,2954,78
2020-11-23,YORK REGION,2270,1206,8168,304
2020-11-24,ALGOMA DISTRICT,2226,0,58,0
2020-11-24,BRANT COUNTY,2227,87,451,6
2020-11-24,CHATHAM-KENT,2240,23,454,3
2020-11-24,CITY OF HAMILTON,2237,296,2380,81
2020-11-24,CITY OF OTTAWA,2251,323,7538,368
2020-11-24,DURHAM REGION,2230,408,3483,183
2020-11-24,EASTERN ONTARIO,2258,51,691,38
2020-11-24,GREY BRUCE,2233,56,218,0
2020-11-24,HALDIMAND-NORFOLK,2234,31,538,37
2020-11-24,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,15,252,21
2020-11-24,HALTON REGION,2236,468,2631,54
2020-11-24,HASTINGS & PRINCE EDWARD COUNTIES,2238,14,90,5
2020-11-24,HURON PERTH,5183,34,233,16
2020-11-24,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,13,219,0
2020-11-24,LAMBTON COUNTY,2242,18,361,25
2020-11-24,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,7,420,53
2020-11-24,MIDDLESEX-LONDON,2244,112,1302,64
2020-11-24,NIAGARA REGION,2246,168,1763,83
2020-11-24,NORTH BAY PARRY SOUND DISTRICT,2247,8,54,1
2020-11-24,NORTHWESTERN,2249,20,86,0
2020-11-24,OXFORD ELGIN-ST.THOMAS,4913,56,439,5
2020-11-24,PEEL REGION,2253,3977,18158,341
2020-11-24,PETERBOROUGH COUNTY-CITY,2255,24,167,4
2020-11-24,PORCUPINE,2256,3,94,9
2020-11-24,RENFREW COUNTY AND DISTRICT,2257,10,117,1
2020-11-24,SIMCOE MUSKOKA DISTRICT,2260,197,1695,50
2020-11-24,SUDBURY AND DISTRICT,2261,18,201,2
2020-11-24,THUNDER BAY DISTRICT,2262,79,155,1
2020-11-24,TIMISKAMING,2263,2,17,0
2020-11-24,TORONTO,3895,4364,30895,1524
2020-11-24,WATERLOO REGION,2265,367,2622,123
2020-11-24,WELLINGTON-DUFFERIN-GUELPH,2266,151,1045,37
2020-11-24,WINDSOR-ESSEX COUNTY,2268,307,2967,78
2020-11-24,YORK REGION,2270,1210,8280,306
2020-11-25,ALGOMA DISTRICT,2226,0,58,0
2020-11-25,BRANT COUNTY,2227,80,463,6
2020-11-25,CHATHAM-KENT,2240,22,457,3
2020-11-25,CITY OF HAMILTON,2237,312,2413,81
2020-11-25,CITY OF OTTAWA,2251,299,7581,372
2020-11-25,DURHAM REGION,2230,371,3546,183
2020-11-25,EASTERN ONTARIO,2258,45,702,38
2020-11-25,GREY BRUCE,2233,52,224,0
2020-11-25,HALDIMAND-NORFOLK,2234,31,540,37
2020-11-25,"HALIBURTON, KAWARTHA, PINE RIDGE",2235,15,253,21
2020-11-25,HALTON REGION,2236,416,2713,54
2020-11-25,HASTINGS & PRINCE EDWARD COUNTIES,2238,20,90,5
2020-11-25,HURON PERTH,5183,30,237,16
2020-11-25,"KINGSTON, FRONTENAC, LENNOX & ADDINGTON",2241,11,223,0
2020-11-25,LAMBTON COUNTY,2242,18,361,25
2020-11-25,"LEEDS, GRENVILLE AND LANARK DISTRICT",2243,4,422,53
